replicate	esmchalo_ap	deepsaltpro_ap	delta_ap	esmchalo_auroc	deepsaltpro_auroc	delta_auroc	esmchalo_mcc	deepsaltpro_mcc	delta_mcc	esmchalo_accuracy	deepsaltpro_accuracy	delta_accuracy	esmchalo_balanced_accuracy	deepsaltpro_balanced_accuracy	delta_balanced_accuracy	esmchalo_sensitivity	deepsaltpro_sensitivity	delta_sensitivity	esmchalo_specificity	deepsaltpro_specificity	delta_specificity	esmchalo_ppv	deepsaltpro_ppv	delta_ppv	esmchalo_f1	deepsaltpro_f1	delta_f1	esmchalo_brier	deepsaltpro_brier	delta_brier	esmchalo_ece_10_bins	deepsaltpro_ece_10_bins	delta_ece_10_bins	esmchalo_log_loss	deepsaltpro_log_loss	delta_log_loss
25	0.9905034381829382	0.9886504480396319	0.00185299014330631	0.9860413737698333	0.9830871053774691	0.0029542683923641233	0.8743106360917366	0.8624237886725263	0.011886847419210311	0.9394904458598726	0.9336518046709129	0.0058386411889597145	0.9354521548643839	0.9309436844047325	0.004508470459651415	0.9570661896243292	0.945438282647585	0.011627906976744207	0.9138381201044387	0.9164490861618799	-0.0026109660574412663	0.9419014084507042	0.9429081177520071	-0.001006709301302866	0.9494232475598935	0.9441715051362215	0.00525174242367199	0.0443647708995461	0.05780695762082704	-0.01344218672128094	0.014843280637198463	0.08604011125244683	-0.07119683061524837	0.15119075004562138	0.21925647573042018	-0.0680657256847988
26	0.9918789867207201	0.9895218462939352	0.0023571404267848095	0.9888372322249969	0.984943816533053	0.0038934156919439022	0.8912150374731562	0.8713318615082086	0.019883175964947597	0.9470871191876002	0.9374665954035275	0.009620523784072743	0.9450398259579822	0.9333824606199426	0.011657365338039627	0.9576816927322908	0.9586016559337627	-0.0009199632014719183	0.9323979591836735	0.9081632653061225	0.02423469387755106	0.9515539305301646	0.9353680430879713	0.016185887442193292	0.9546079779917469	0.9468423443889141	0.007765633602832778	0.041582567311434025	0.05541018336733388	-0.013827616055899855	0.022015821525301658	0.08530549593006008	-0.06328967440475843	0.13883543559879916	0.21177242773755833	-0.07293699213875918
27	0.9891831849870022	0.985867202933948	0.0033159820530541673	0.9842512916884498	0.9786924392070422	0.005558852481407639	0.8748385783173164	0.8315625244460048	0.043276053871311615	0.9397975492807672	0.9190197123068726	0.02077783697389457	0.9357876591355461	0.9141345098648732	0.021653149270672856	0.956989247311828	0.9399641577060932	0.01702508960573479	0.9145860709592641	0.8883048620236531	0.026281208935611033	0.942630185348632	0.9250440917107584	0.017586093637873557	0.9497554468652735	0.9324444444444444	0.017311002420829058	0.046204228488189995	0.06243451172130649	-0.016230283233116496	0.017873326250552563	0.0777678824852523	-0.05989455623469973	0.158582361724817	0.22851037463400853	-0.06992801290919154
28	0.9913636043552174	0.9896889770514268	0.0016746273037906434	0.9869897284164442	0.9840694233961175	0.0029203050203266967	0.8744277231379928	0.8612229679343774	0.013204755203615415	0.9398173025255239	0.9333691563675444	0.006448146157979506	0.9362109403189725	0.9306114839671886	0.005599456351783827	0.9543010752688172	0.9444444444444444	0.009856630824372825	0.9181208053691275	0.9167785234899329	0.0013422818791946067	0.9458259325044405	0.9444444444444444	0.00138148805999605	0.9500446030330062	0.9444444444444444	0.005600158588561777	0.04398004827738732	0.05742264422322097	-0.01344259594583365	0.024968771755169483	0.08519802624810115	-0.060229254492931664	0.14702785984398603	0.2169400755609891	-0.06991221571700307
29	0.9923526447546215	0.9906733967507615	0.00167924800385999	0.9879765037382034	0.9856821880151972	0.0022943157230062017	0.8963260583310433	0.8694615710028307	0.02686448732821256	0.950479233226837	0.9376996805111821	0.012779552715654896	0.9480574279213356	0.934213196885048	0.013844231036287624	0.9595426561125769	0.9507475813544415	0.008795074758135457	0.9365721997300944	0.9176788124156545	0.018893387314439902	0.9586994727592267	0.946584938704028	0.012114534055198689	0.9591208791208791	0.9486616937253182	0.0104591853955609	0.03878972622269853	0.054124992259628885	-0.015335266036930355	0.017480680429045978	0.08980436722487133	-0.07232368679582535	0.13652352019302644	0.208206670499499	-0.07168315030647257
30	0.9925663990693696	0.9905751531635791	0.001991245905790473	0.9891735727329808	0.986074829964579	0.00309874276840183	0.888790924038355	0.8765287338052861	0.01226219023306896	0.9460334592552617	0.9400971397733405	0.005936319481921193	0.9430087761763479	0.936254691252103	0.006754084924244896	0.9611470860314524	0.9592969472710453	0.0018501387604070718	0.9248704663212435	0.9132124352331606	0.011658031088082832	0.9471285323609845	0.9393115942028986	0.007816938158085929	0.9540863177226814	0.9491990846681923	0.004887233054489126	0.039421572325892384	0.05362148121027131	-0.014199908884378928	0.016654109579288635	0.0842618595455917	-0.06760774996630307	0.13475763663781026	0.20587640133965432	-0.07111876470184406
31	0.986980306568374	0.9832340997290876	0.0037462068392863923	0.9823110881510355	0.9761893580049782	0.006121730146057325	0.8566851388333145	0.838050679770846	0.018634459062468522	0.9297963558413719	0.9206859592711683	0.009110396570203627	0.9288122857277039	0.9194207016390363	0.009391584088667582	0.9355140186915888	0.9280373831775701	0.00747663551401867	0.9221105527638191	0.9108040201005025	0.011306532663316604	0.9416745061147695	0.9332706766917294	0.008403829423040188	0.9385841537740272	0.9306466729147141	0.007937480859313006	0.052323066607280096	0.06494646358982946	-0.012623396982549363	0.019623131833043247	0.07201785225069822	-0.05239472041765497	0.17330550769470596	0.23514809361620878	-0.061842585921502824
32	0.9910548977143873	0.9883946210762857	0.002660276638101533	0.9872029250457038	0.9827517685398617	0.004451156505842158	0.8835694960220648	0.8616501125630364	0.02191938345902844	0.9434968017057569	0.9328358208955224	0.010660980810234477	0.9402483670520907	0.9300135124393927	0.010234854612698019	0.9597806215722121	0.946983546617916	0.012797074954296161	0.9207161125319693	0.9130434782608695	0.007672634271099765	0.9442446043165468	0.9384057971014492	0.005838807215097552	0.9519492293744334	0.9426751592356688	0.009274070138764579	0.041607479170866296	0.05837263368077261	-0.016765154509906316	0.015712752491423097	0.08360539593352581	-0.06789264344210272	0.14363887208124446	0.21994848062896535	-0.0763096085477209
33	0.991342004887447	0.9879115626430066	0.003430442244440335	0.9870460924095346	0.9819490317340306	0.005097060675503973	0.8813335237835793	0.8626603222101035	0.01867320157347585	0.9424	0.9333333333333333	0.009066666666666667	0.93983303176212	0.9305980473166404	0.009234984445479544	0.9552102376599635	0.946983546617916	0.00822669104204754	0.9244558258642765	0.9142125480153649	0.010243277848911658	0.9465579710144928	0.9392565729827742	0.007301398031718587	0.9508644222020018	0.9431042330450614	0.0077601891569404335	0.043988404145595635	0.05860635312749111	-0.014617948981895473	0.01773139678665707	0.08204128425275287	-0.0643098874660958	0.14822702669966306	0.21956326473630036	-0.0713362380366373
34	0.9912979547003528	0.9891093474396289	0.002188607260723896	0.9862590072536185	0.982240110549544	0.004018896704074515	0.8836457950202292	0.8645968348291264	0.019048960191102804	0.9444147514698022	0.9353287012292891	0.009086050240513122	0.9416142289504009	0.9319913501675935	0.009622878782807431	0.9549469964664311	0.9478798586572438	0.007067137809187329	0.9282814614343707	0.9161028416779432	0.012178619756427533	0.95326278659612	0.945374449339207	0.007888337256912958	0.9541041482789056	0.9466254962505514	0.007478652028354182	0.04422679189626839	0.05819998247729686	-0.013973190581028472	0.014320759348842105	0.08514950457768232	-0.07082874522884021	0.14984619909059593	0.21910104071579498	-0.06925484162519904
35	0.9900709421172298	0.9894846090805955	0.0005863330366342456	0.9845352062053457	0.9826761767377251	0.001859029467620621	0.8781082142523556	0.8692875217959366	0.008820692456419033	0.9418103448275862	0.9375	0.004310344827586188	0.9382088232865602	0.9346437608979683	0.0035650623885918886	0.9554367201426025	0.948306595365419	0.007130124777183555	0.9209809264305178	0.9209809264305178	0.0	0.9486725663716814	0.948306595365419	0.0003659710062624555	0.9520426287744227	0.948306595365419	0.0037360334090037473	0.044395661525482535	0.0564640720645218	-0.012068410539039266	0.01571861464794695	0.08140068096856401	-0.06568206632061706	0.155071555671973	0.21345798242819428	-0.05838642675622127
36	0.9913462667243439	0.9884726028984959	0.002873663825847972	0.9862331107672112	0.9818035847918801	0.004429525975331083	0.8722586720830907	0.8475893666197578	0.024669305463332902	0.938610662358643	0.9267635971997846	0.01184706515885836	0.9372970204232873	0.9249293431272114	0.012367677296075907	0.9436997319034852	0.9338695263628239	0.009830205540661274	0.9308943089430894	0.9159891598915989	0.01490514905149054	0.9539295392953929	0.9439927732610659	0.009936766034327027	0.9487870619946092	0.9389038634321654	0.009883198562443796	0.045234848945337726	0.05929849365193539	-0.014063644706597662	0.018196144722703173	0.08445309676314208	-0.06625695204043891	0.15116375192844667	0.21986339471389726	-0.0686996427854506
37	0.9910114659205895	0.9901468346347365	0.0008646312858530125	0.9861972738005796	0.984465672068978	0.0017316017316016952	0.8827134602081952	0.8779821772986112	0.0047312829095840225	0.9429800968262507	0.9408284023668639	0.002151694459386788	0.9420110192837465	0.9386527613800342	0.0033582579037123583	0.9476584022038568	0.9513314967860422	-0.0036730945821854544	0.9363636363636364	0.925974025974026	0.010389610389610393	0.9546716003700277	0.9478499542543458	0.006821646115681923	0.9511520737327189	0.9495875343721356	0.0015645393605833169	0.042788549284573	0.05339652730257183	-0.010607978017998829	0.018715115000512532	0.08323728300139081	-0.06452216800087829	0.1491348544955709	0.20736725804192094	-0.05823240354635004
38	0.9907989771622039	0.9894627656208361	0.00133621154136776	0.9871160506760843	0.9848857298222907	0.0022303208537935992	0.8788428582300486	0.871174357235557	0.007668500994491567	0.9412393162393162	0.9375	0.003739316239316226	0.9376943015830698	0.9326481859704714	0.005046115612598379	0.958828911253431	0.9615736505032022	-0.0027447392497712553	0.9165596919127086	0.9037227214377407	0.012836970474967901	0.9415992812219227	0.933392539964476	0.008206741257446692	0.9501359927470535	0.9472735466426319	0.0028624461044216565	0.04463266658450262	0.05610751911525928	-0.011474852530756662	0.035406899553251374	0.08719347123191964	-0.05178657167866827	0.14853266259025236	0.21393803750237794	-0.06540537491212559
39	0.9920093097381757	0.9908172866779457	0.0011920230602300297	0.9881827605644568	0.985652115757593	0.0025306448068637133	0.8875459149716987	0.8751300491040921	0.012415865867606568	0.9458445040214477	0.9399463806970509	0.0058981233243967646	0.9438678141152417	0.9369924379221721	0.006875376193069549	0.954136690647482	0.9523381294964028	0.0017985611510791255	0.9335989375830013	0.9216467463479415	0.01195219123505975	0.954995499549955	0.947227191413238	0.007768308136717028	0.954565901934323	0.9497757847533632	0.004790117180959785	0.040790503021592185	0.053413003718003955	-0.01262250069641177	0.018234019528279632	0.08254974986214296	-0.06431573033386333	0.13896601387684795	0.2056662208926905	-0.06670020701584253
40	0.9933003938844501	0.9903071316094072	0.0029932622750429294	0.989104958573671	0.9846927992515003	0.00441215932217065	0.8833458633295056	0.8748462273332215	0.008499635996284116	0.9438802779262426	0.9396044895777659	0.00427578834847675	0.941577477565191	0.9384274617735551	0.003150015791635874	0.9534467323187108	0.9444941808415398	0.008952551477171	0.9297082228116711	0.9323607427055703	-0.0026525198938992522	0.9525939177101967	0.953887884267631	-0.0012939665574343007	0.9530201342281879	0.9491677912730544	0.003852342955133481	0.0401599718517653	0.055091976536234225	-0.014932004684468925	0.02969909739554936	0.08670216015903928	-0.05700306276348992	0.13538379556955954	0.21153276295586054	-0.076148967386301
41	0.9946955021281785	0.9919190956805002	0.0027764064476782924	0.9917966070583234	0.9876508322947762	0.004145774763547161	0.9035292637381904	0.8777037791799662	0.0258254845582242	0.9536887452880991	0.9413031771674745	0.012385568120624635	0.9515621829985799	0.9385560675883255	0.013006115410254315	0.9622641509433962	0.9523809523809523	0.009883198562443907	0.9408602150537635	0.9247311827956989	0.016129032258064613	0.9605381165919282	0.9498207885304659	0.010717328061462306	0.9614003590664273	0.9510991475998205	0.010301211466606786	0.03503786677479633	0.05169410077853469	-0.016656234003738356	0.017654757354293615	0.08487373515401855	-0.06721897779972494	0.118959430490928	0.20009023895637806	-0.08113080846545007
42	0.9907490425560562	0.9889723662746315	0.0017766762814247494	0.986106581903796	0.9833090249283589	0.0027975569754370433	0.8867589068151865	0.8489534744497034	0.03780543236548317	0.9450431034482759	0.9267241379310345	0.018318965517241437	0.942355036498443	0.9233251986779094	0.01902983782053358	0.9584487534626038	0.9436749769159741	0.014773776546629702	0.926261319534282	0.9029754204398448	0.023285899094437235	0.947945205479452	0.9316317228805834	0.016313482598868667	0.953168044077135	0.9376146788990826	0.015553365178052392	0.04256695501985306	0.057590322649873876	-0.015023367630020816	0.013851669809899967	0.07840875452399408	-0.06455708471409412	0.14912542135353804	0.21676679968131554	-0.0676413783277775
43	0.9902531521890009	0.9876486876014531	0.0026044645875478167	0.985825201481551	0.9817193812233713	0.004105820258179627	0.8708544734615619	0.8477068364225403	0.023147637039021562	0.937365010799136	0.9260259179265659	0.011339092872570178	0.933699761593663	0.9236145856205104	0.010085175973152616	0.9555966697502313	0.9380203515263644	0.01757631822386685	0.9118028534370947	0.9092088197146563	0.0025940337224383825	0.9382379654859219	0.9354243542435424	0.0028136112423794435	0.9468377635197067	0.9367205542725173	0.010117209247189396	0.04587289126748307	0.059634672113236385	-0.013761780845753316	0.02232148323657528	0.07516240885000491	-0.05284092561342964	0.15366305016449083	0.22072817282175436	-0.06706512265726353
44	0.9919212012013434	0.9900953051416584	0.0018258960596849727	0.9881394930877756	0.9853869001168197	0.0027525929709558694	0.8926110039927244	0.887458006444878	0.005152997547846372	0.9481560662747194	0.9454836985569214	0.0026723677177979965	0.9458461622138037	0.9446017016889192	0.001244460524884472	0.9584462511291779	0.9494128274616079	0.009033423667569984	0.9332460732984293	0.9397905759162304	-0.00654450261780104	0.954136690647482	0.9580674567000912	-0.003930766052609225	0.9562866155926093	0.9537205081669692	0.0025661074256401184	0.03954787817725993	0.0543017756406774	-0.014753897463417466	0.015421377219011828	0.09232693804156199	-0.07690556082255016	0.1376813206756976	0.20993995601802726	-0.07225863534232965
45	0.990670891584619	0.9883959955965023	0.0022748959881166986	0.9873914287560344	0.9839012267050646	0.0034902020509697262	0.8717167290588107	0.8564318942315657	0.015284834827244964	0.9373007438894793	0.9298618490967057	0.007438894792773598	0.9349945541310147	0.9266042237790639	0.008390330351950803	0.950834879406308	0.9489795918367347	0.0018552875695732052	0.9191542288557214	0.904228855721393	0.014925373134328401	0.9403669724770642	0.93	0.010366972477064196	0.9455719557195572	0.9393939393939394	0.006178016325617763	0.04395288164356325	0.05726376298111398	-0.013310881337550727	0.02205052730782343	0.0803504889294026	-0.05829996162157916	0.14707892096301778	0.21565675196116607	-0.06857783099814829
46	0.9918103858183843	0.9895196866445253	0.0022906991738590454	0.988296024791222	0.9843978204696101	0.00389820432161192	0.8899012510583272	0.8733472040875944	0.016554046970732816	0.946751863684771	0.9387646432374867	0.007987220447284393	0.9431243680485338	0.9347861195371306	0.00833824851140319	0.9637681159420289	0.957427536231884	0.0063405797101449	0.9224806201550387	0.9121447028423773	0.01033591731266148	0.9466192170818505	0.9395555555555556	0.007063661526294895	0.9551166965888689	0.9484073575594437	0.006709339029425165	0.04165780756588439	0.0548829625092172	-0.013225154943332804	0.018788687585696517	0.08148712704371738	-0.06269843945802087	0.14135349524946766	0.2095515873618566	-0.06819809211238895
47	0.9931141905620899	0.9908793917794378	0.002234798782652092	0.9885530101788381	0.9846608895315045	0.0038921206473335745	0.8847074015748719	0.8653208580803642	0.019386543494507746	0.9457158062799361	0.9366684406599255	0.009047365620010628	0.9413858159162636	0.9308563145784596	0.010529501337803948	0.9595872742906277	0.9552880481513327	0.004299226139295009	0.9231843575418994	0.9064245810055865	0.016759776536312887	0.9530315969257045	0.9431239388794567	0.009907658046247825	0.9562982005141388	0.9491670226398975	0.0071311778742413345	0.03988203620099939	0.0551044876761389	-0.015222451475139509	0.01831031157714705	0.0839709052430419	-0.06566059366589486	0.13618763086574576	0.21073042334482112	-0.07454279247907536
48	0.9937321222744324	0.9899248428565809	0.003807279417851528	0.9901913250148545	0.9839631610219846	0.006228163992869962	0.8997248848866192	0.8640175957949764	0.03570728909164278	0.9519487453283503	0.9348638547784304	0.017084890549919907	0.9492477718360071	0.9312174688057041	0.018030303030302952	0.9626666666666667	0.9493333333333334	0.013333333333333308	0.9358288770053476	0.9131016042780749	0.022727272727272707	0.9575596816976127	0.942630185348632	0.014929496348980775	0.9601063829787234	0.9459698848538529	0.0141364981248705	0.03739015742441114	0.054836975610775045	-0.017446818186363906	0.014569878154140925	0.07505012732774843	-0.06048024917360751	0.12767915213800884	0.20866641991245505	-0.0809872677744462
49	0.993336918741973	0.9912357200037566	0.0021011987382164588	0.9898556910863201	0.9866579367490945	0.003197754337225578	0.8914173552558425	0.8724070984115259	0.019010256844316675	0.9476524554776039	0.9384781435509983	0.00917431192660556	0.9434532852946709	0.9350881191127316	0.008365166181939276	0.9662716499544212	0.9535095715587967	0.012762078395624488	0.9206349206349206	0.9166666666666666	0.003968253968253954	0.9464285714285714	0.9431920649233544	0.0032365065052170072	0.9562471808750563	0.9483227561196736	0.007924424755382686	0.039971225570933445	0.052533105780810274	-0.012561880209876829	0.01986549156438788	0.08682056604887077	-0.06695507448448289	0.13401477705140347	0.20335438686154306	-0.06933960981013959
50	0.9910883564535079	0.98908420811944	0.0020041483340679234	0.9873979489950545	0.9840430405619708	0.0033549084330837253	0.8889320684352802	0.8701443490037982	0.018787719431481942	0.946018172100481	0.9369321218599679	0.009086050240513122	0.9415099437324531	0.9342562464025186	0.0072536973299345275	0.9688073394495413	0.9504587155963303	0.01834862385321101	0.9142125480153649	0.9180537772087067	-0.003841229193341844	0.9403383793410508	0.9418181818181818	-0.001479802477130976	0.9543605964753727	0.9461187214611873	0.008241875014185496	0.040388570271915177	0.056312964997076324	-0.015924394725161148	0.01349498650056535	0.08518400434534026	-0.07168901784477491	0.14246131204567203	0.21480708116153385	-0.07234576911586182
51	0.9927909999600179	0.9891440757424462	0.003646924217571623	0.9894151164011395	0.9841624946152481	0.005252621785891476	0.8859226138002303	0.8635553313115842	0.022367282488646056	0.9448648648648649	0.9340540540540541	0.010810810810810811	0.9408986532388754	0.9305285563797092	0.010370096859166233	0.9632690541781451	0.9504132231404959	0.012855831037649201	0.9185282522996058	0.9106438896189225	0.007884362680683266	0.9441944194419442	0.9383499546690843	0.005844464772859825	0.9536363636363636	0.9443430656934306	0.009293297942932988	0.04023287623816643	0.05500658903927179	-0.014773712801105357	0.026860219915754102	0.0860552338076806	-0.059195013891926496	0.1351273118426035	0.21035707090845138	-0.07522975906584789
52	0.9917980828531294	0.9888652050690504	0.0029328777840790243	0.9880306935332709	0.9836012183692596	0.004429475164011265	0.8954721707429952	0.8637394564198688	0.03173271432312641	0.9493603411513859	0.9339019189765458	0.015458422174840059	0.9469493908153702	0.9318697282099344	0.015079662605435806	0.9609090909090909	0.9436363636363636	0.01727272727272733	0.9329896907216495	0.9201030927835051	0.012886597938144395	0.9531109107303878	0.9436363636363636	0.009474547094024177	0.9569941149841558	0.9436363636363636	0.013357751347792157	0.0405979462332796	0.05685384465400014	-0.01625589842072054	0.01648507037584244	0.08226962230597205	-0.06578455193012961	0.14071344418507983	0.2156911167842665	-0.07497767259918667
53	0.99381810361182	0.9893446527842893	0.0044734508275307006	0.9914630431240302	0.9842095817009208	0.007253461423109453	0.9029737026589987	0.8688697279444095	0.03410397471458915	0.9528150134048258	0.9361930294906167	0.016621983914209104	0.9499537138714331	0.9340422667923004	0.015911447079132723	0.9676823638042474	0.9473684210526315	0.02031394275161591	0.9322250639386189	0.9207161125319693	0.011508951406649648	0.9518619436875567	0.9430147058823529	0.0088472378052038	0.9597069597069597	0.9451865499769692	0.01452040972999058	0.03492041412681013	0.05615955222443629	-0.021239138097626162	0.020296584990967086	0.0836696326163854	-0.06337304762541832	0.12081974158188803	0.21338391569472112	-0.09256417411283309
54	0.9919634698774701	0.989035068364511	0.0029284015129590335	0.98709056992618	0.9824017162700569	0.004688853656123149	0.8841020021677407	0.8662519493160852	0.01785005285165553	0.9446534121440086	0.9360558839333691	0.008597528210639416	0.9406689881680651	0.9326161293669927	0.008052858801072427	0.9599287622439893	0.9492430988423864	0.010685663401602818	0.9214092140921409	0.9159891598915989	0.005420054200542035	0.948943661971831	0.9450354609929078	0.003908200978923193	0.9544046038069942	0.9471346068414038	0.007269996965590386	0.04303333684587036	0.057610289405525726	-0.014576952559655368	0.021088965927460082	0.08327603696068286	-0.06218707103322278	0.14552562798645638	0.216875388814909	-0.07134976082845262
55	0.9919698365266686	0.9909637481995104	0.0010060883271582055	0.9876364989080088	0.9855617155062759	0.002074783401732838	0.8739782383265894	0.8772860832319225	-0.0033078449053330905	0.9401389631213255	0.9417423837520043	-0.0016034206306787535	0.9356625146998824	0.9367329061367509	-0.0010703914368684897	0.956140350877193	0.9596491228070175	-0.0035087719298245723	0.9151846785225718	0.9138166894664843	0.001367989056087482	0.9461805555555556	0.9455488331892826	0.0006317223662729576	0.9511343804537522	0.9525468001741402	-0.0014124197203879696	0.04263228412463192	0.05382451166061018	-0.01119222753597826	0.026748043688069538	0.08661275945906483	-0.05986471577099529	0.14261260382358484	0.20711652653684717	-0.06450392271326233
56	0.9921882828529729	0.9889406566746443	0.003247626178328633	0.9878266843483549	0.9824479722710276	0.005378712077327208	0.8938359240382363	0.8719495598936022	0.021886364144634074	0.9490616621983914	0.938337801608579	0.01072386058981234	0.9462134776593147	0.9368192829341389	0.009394194725175886	0.9606087735004476	0.9444941808415398	0.0161145926589078	0.9318181818181818	0.929144385026738	0.00267379679144375	0.9546263345195729	0.9521660649819494	0.0024602695376234607	0.9576082106202588	0.9483146067415731	0.009293603878685719	0.040444401071130474	0.056418476819538974	-0.0159740757484085	0.016431028370211	0.08440633824949054	-0.06797530987927954	0.1404523403527639	0.21490894294004803	-0.07445660258728412
57	0.992007071415496	0.9877920818084339	0.004214989607062125	0.988715244206147	0.981730391725997	0.006984852480150017	0.8920996550759983	0.8569063015685918	0.03519335350740649	0.9477611940298507	0.9307036247334755	0.017057569296375252	0.944988426943248	0.927781781957751	0.017206644985497066	0.96094459582198	0.9445958219800181	0.016348773841961872	0.9290322580645162	0.9109677419354839	0.01806451612903226	0.9505840071877808	0.9377817853922452	0.012802221795535584	0.955736224028907	0.9411764705882353	0.01455975344067173	0.039216225542895194	0.05744760540569253	-0.018231379862797333	0.01470857825102004	0.07460537318017146	-0.059896794929151426	0.13541825099725618	0.21684803909998815	-0.08142978810273196
58	0.9902623367971304	0.9861654723799871	0.004096864417143298	0.9854282836022077	0.978966547955183	0.00646173564702468	0.8826277851149981	0.8548377167110451	0.027790068403952928	0.943345804382683	0.9299839657936932	0.01336183858898976	0.9407672261713891	0.9264337604109025	0.014333465760486552	0.95483288166215	0.94579945799458	0.009033423667569984	0.9267015706806283	0.9070680628272252	0.01963350785340312	0.949685534591195	0.9364937388193202	0.013191795771874792	0.9522522522522523	0.941123595505618	0.011128656746634324	0.045437998293767524	0.06051102418529939	-0.015073025891531866	0.0184602601093343	0.07322789324822827	-0.054767633138893976	0.15487423044846058	0.22257650734186485	-0.06770227689340427
59	0.9915550528638438	0.9895547106082863	0.0020003422555575634	0.9886124317292767	0.9854417845914694	0.0031706471378073475	0.8962545577480573	0.8842058361543464	0.012048721593710843	0.9493333333333334	0.9434666666666667	0.005866666666666687	0.9464818033942796	0.9407257698563958	0.005756033537883787	0.9656453110492108	0.9591457753017641	0.006499535747446661	0.9273182957393483	0.9223057644110275	0.005012531328320802	0.9471766848816029	0.94337899543379	0.003797689447812891	0.9563218390804598	0.9511970534069981	0.00512478567346164	0.03862520524980452	0.05390754233171978	-0.01528233708191526	0.027060694393026156	0.08765275686984261	-0.060592062476816456	0.13601637026866012	0.20871726232212717	-0.07270089205346705
60	0.9918007395869001	0.9885690542351258	0.003231685351774316	0.987707512914846	0.9820127493632513	0.005694763551594706	0.8798655146157048	0.8646322483107572	0.01523326630494759	0.9419354838709677	0.9344086021505377	0.007526881720430034	0.9408339369055214	0.9338716717590572	0.006962265146464253	0.9466546112115732	0.9367088607594937	0.009945750452079571	0.9350132625994695	0.9310344827586207	0.003978779840848823	0.9552919708029197	0.9522058823529411	0.0030860884499785968	0.9509536784741145	0.9443938012762079	0.006559877197906627	0.04241165468837232	0.05723365139763529	-0.014821996709262972	0.017325333888113893	0.07740925424341705	-0.060083920355303154	0.14281923417366574	0.21469034752795846	-0.07187111335429272
61	0.9916044464255076	0.9896312912468946	0.001973155178612962	0.9885729572727968	0.9849100454788657	0.0036629117939310785	0.8914776654515402	0.8592887891905544	0.032188876260985766	0.9470842332613391	0.9314254859611231	0.01565874730021599	0.944792383245433	0.9274846174424827	0.017307765802950348	0.9597378277153558	0.9531835205992509	0.006554307116104829	0.9298469387755102	0.9017857142857143	0.028061224489795866	0.9490740740740741	0.9296803652968036	0.019393708777270424	0.9543761638733705	0.9412852519648636	0.013090911908506975	0.04095343013633577	0.05623633487076453	-0.01528290473442876	0.016329868588709766	0.08543574243791993	-0.06910587384921016	0.13946277148947167	0.2138932370305199	-0.07443046554104824
62	0.9916745469705286	0.9891327252573474	0.0025418217131811804	0.9885416346242578	0.9837985693902517	0.0047430652340061386	0.8958798159590687	0.8659228605278263	0.029956955431242438	0.9497057249866239	0.9352594970572499	0.014446227929374	0.9460545837010816	0.9314260902897895	0.014628493411292132	0.9664246823956443	0.9528130671506352	0.01361161524500909	0.9256844850065189	0.910039113428944	0.01564537157757495	0.9491978609625669	0.938337801608579	0.010860059353987817	0.9577338129496403	0.9455200360198109	0.01221377692982939	0.0382125829981599	0.05698307752140903	-0.01877049452324913	0.0165615413944002	0.08490474746717505	-0.06834320607277486	0.13443190141070793	0.21617035961820416	-0.08173845820749623
63	0.9930955264010553	0.9893120001921031	0.0037835262089521704	0.9893966334755808	0.9836676149834045	0.00572901849217633	0.8800566394270329	0.8611721018880345	0.018884537538998436	0.9422459893048128	0.9331550802139037	0.00909090909090915	0.9386972498814604	0.9293800379326695	0.009317211948790871	0.9576576576576576	0.9495495495495495	0.008108108108108136	0.9197368421052632	0.9092105263157895	0.010526315789473717	0.9457295373665481	0.9385574354407836	0.007172101925764451	0.9516562220232766	0.9440214957456337	0.007634726277642945	0.04137747534018933	0.05591769434630748	-0.014540219006118148	0.02277330032298336	0.07688354842085884	-0.054110248097875485	0.13603379469674082	0.21217010029058042	-0.0761363055938396
